Elapsed Time,KHCO3 In (kPa),KHCO3 Out (kPa),CO2 In (kPa),CO2 Out (kPa),Current (mA),Voltage (V),Power (mW),CO2 Flow Rate (SCCM)
24.38,1051.2473293427638,953,962.9512500964638,960.9467947266313,1.25,4.99375,0,0.08000244148075808
24.41,1051.3666360469267,961,962.9547175679518,960.8187551313133,0.0,4.99375,0,0.08000244148075808
24.44,1051.2925348969784,957,962.8802311433936,960.732196768982,0.0,4.9925,0,0.08000244148075808
24.47,1051.6618848228907,959,962.9399487079102,960.8536866959337,0.0,4.995,0,0.08000244148075808
24.51,1051.6527666571258,950,962.8667465320513,960.9405019080049,0.0,4.9925,0,0.08000244148075808
24.54,1051.810343972527,963,962.9060445422492,960.8346798151844,-1.25,4.9925,0,0.08000244148075808
24.57,1051.0347861830335,965,962.8612242626443,960.757239618618,0.0,4.9925,0,0.08000244148075808
24.6,1051.7409945427662,957,962.8744520242469,960.7740632765784,-1.25,4.99375,10,0.08000244148075808
24.64,1051.7969877860546,952,962.9069435163386,960.8943973797008,1.25,4.99375,10,0.08000244148075808
24.67,1051.8000699829329,954,962.879460594174,960.5611348422382,0.0,4.99375,0,0.08000244148075808
24.7,1051.8454039620176,962,962.9178596302826,960.8181130069637,1.25,4.99375,0,0.08000244148075808
24.73,1051.9274674539013,962,962.8785616200846,960.7646882610737,1.25,4.99125,0,0.08000244148075808
24.77,1051.9982295572315,962,962.8164039830397,960.8453390793884,0.0,4.995,0,0.08000244148075808
24.8,1052.093135536108,969,962.826292698024,960.8544572451532,-1.25,4.99375,0,0.08000244148075808
24.83,1052.2187350588974,953,962.8410615580657,960.8669144575363,1.25,4.99375,0,0.08000244148075808
24.86,1052.1776391005205,958,962.8890924594187,960.9236782500443,0.0,4.99375,0,0.08000244148075808
24.89,1052.1406527379813,961,962.8356677135288,960.8351935146641,0.0,4.99375,0,0.08000244148075808
24.93,1052.0067055986467,968,962.8723972263281,960.8526592969743,1.25,4.9925,0,0.08000244148075808
24.96,1052.0714317330903,958,962.8592978895955,960.8224794525413,1.25,4.9925,0,0.08000244148075808
24.99,1052.006063474297,952,962.8648201590023,960.77136635431,0.0,4.99375,0,0.08000244148075808
25.02,1052.1645397637878,952,962.8491523248712,960.8222226028014,0.0,4.995,0,0.08000244148075808
25.06,1052.3466462293454,960,962.8071573924049,960.8432842814696,-1.25,4.9925,0,0.08000244148075808
25.09,1052.5013981976085,956,962.9413613814793,960.7239775773066,-1.25,4.995,0,0.08000244148075808
25.12,1052.6701484766936,958,962.8189724804382,960.9116063122711,-1.25,4.99375,0,0.08000244148075808
25.16,1052.4732731510942,953,962.8446574544237,960.908267265653,0.0,4.9925,0,0.08000244148075808
25.19,1052.4465607781492,954,962.7769775479717,960.7350221161204,-1.25,4.99375,0,0.08000244148075808
25.23,1052.3926223327796,951,963.0620807592113,960.8484212762667,-1.25,4.9925,0,0.08000244148075808
25.26,1052.2900108617073,959,962.8482533507816,960.7565974942682,0.0,4.9925,0,0.08000244148075808
25.29,1052.3447198562967,970,962.6661468852242,960.7939691314173,0.0,4.9925,0,0.08000244148075808
25.33,1052.663984082937,953,962.9232534748195,960.8820685921878,0.0,4.99375,0,0.08000244148075808
25.36,1052.7978027974018,969,962.8958989775248,960.7942259811572,-1.25,4.995,0,0.08000244148075808
25.39,1053.0866303298692,970,962.8860102625405,960.7747054009282,-1.25,4.99375,0,0.08000244148075808
25.43,1052.9388133045825,968,962.8207704286172,960.8161866339148,-1.25,4.99375,0,0.08000244148075808
25.46,1052.9769554909508,954,962.8515923973998,960.759037566797,0.0,4.99375,0,0.08000244148075808
25.49,1052.8156538543217,962,962.8180735063486,960.7257755254856,0.0,4.99375,0,0.08000244148075808
25.53,1052.7769979684736,951,962.9732107492214,960.8590805404706,0.0,4.99375,0,0.08000244148075808
25.56,1052.7233163728436,959,962.8490239000013,960.8786011206996,-1.25,4.9925,0,0.08000244148075808
25.59,1052.8776830664967,952,962.9250514229985,960.8706387787641,0.0,4.995,0,0.08000244148075808
25.63,1053.0561936356964,955,962.8756078480762,960.846109628608,0.0,4.99375,0,0.08000244148075808
25.67,1053.1801236351766,967,962.7677309573369,960.7619913388053,1.25,4.99375,0,0.08000244148075808
25.71,1053.1770414382984,961,962.8834417651419,960.826460623509,-1.25,4.9925,0,0.08000244148075808
25.75,1053.1977178423567,959,962.9124657857456,960.8372483125829,-1.25,4.99375,0,0.08000244148075808
25.79,1053.1198923711806,956,962.772867952134,960.7391317119581,0.0,4.9925,0,0.08000244148075808
25.83,1053.1561081845002,959,962.8360529881385,960.7818971936441,-1.25,4.9925,0,0.08000244148075808
25.89,1053.3587626292463,967,962.7789039210207,960.6371623652354,-1.25,4.9925,0,0.08000244148075808
25.94,1053.4449357169676,964,962.8265495477639,960.719996406339,1.25,4.99375,0,0.08000244148075808
